date,Indianapolis Colts,New England Patriots
2015-01-19 02:06:23.672,201.1698,4168.145
2015-01-19 02:06:39.967,45.03319,0
2015-01-19 02:06:55.680,0,0
2015-01-19 02:07:11.460,76.04468,91.25361
2015-01-19 02:07:27.283,125.3978,2469.543
2015-01-19 02:07:43.067,76.10238,27750.53
2015-01-19 02:07:59.270,0,0
2015-01-19 02:08:15.421,139.7886,10477.8
2015-01-19 02:08:31.024,205.703,698.9825
2015-01-19 02:08:46.807,25.08985,747.4494
2015-01-19 02:09:02.465,40.92466,919.6553
2015-01-19 02:09:18.250,126.3819,0
2015-01-19 02:09:34.657,20.66291,1117.626
2015-01-19 02:09:50.508,18.35752,1886.472
2015-01-19 02:10:06.470,162.2391,0
2015-01-19 02:10:22.250,0,290.4911
2015-01-19 02:10:38.063,37.9441,1713.518
2015-01-19 02:10:53.842,169.6303,1998.337
2015-01-19 02:11:09.744,60.06596,0
2015-01-19 02:11:25.453,29.90801,0
2015-01-19 02:11:41.637,81.7433,0
2015-01-19 02:11:57.469,23.38393,0
2015-01-19 02:12:13.250,25.13083,0
2015-01-19 02:12:29.053,102.5156,3762.967
2015-01-19 02:12:44.858,0,508.3134
2015-01-19 02:13:00.650,116.1108,53.19211
2015-01-19 02:13:16.857,0,4298.129
2015-01-19 02:13:32.653,0,0
2015-01-19 02:13:48.490,0,0
2015-01-19 02:14:04.870,0,1761.17
2015-01-19 02:14:20.679,22.77144,0
2015-01-19 02:14:36.471,37.99538,0
2015-01-19 02:14:52.401,0,0
2015-01-19 02:15:08.548,23.03793,0
2015-01-19 02:15:24.481,87.40195,0
2015-01-19 02:15:40.243,125.6941,0
2015-01-19 02:15:56.054,871.1329,0
2015-01-19 02:16:15.108,54.28655,0
2015-01-19 02:16:37.801,0.5287983,0
2015-01-19 02:16:53.495,0,0
2015-01-19 02:17:09.736,0,0
2015-01-19 02:17:25.485,8.381603,0
2015-01-19 02:17:41.532,306.4029,0
2015-01-19 02:17:57.264,42.10451,0
2015-01-19 02:18:13.609,2.202519,0
2015-01-19 02:18:29.291,0,0
2015-01-19 02:18:45.035,0,0
2015-01-19 02:19:00.895,0,0
2015-01-19 02:19:16.704,20.56997,16820.12
2015-01-19 02:19:32.472,31.58255,0
2015-01-19 02:19:48.624,14.22792,0
2015-01-19 02:20:04.424,0,0
2015-01-19 02:20:20.064,2.838918,0
2015-01-19 02:20:35.854,0.07599668,0
2015-01-19 02:20:51.686,0,0
2015-01-19 02:21:07.477,12.27277,0
2015-01-19 02:21:23.547,11.46271,746.7566
2015-01-19 02:21:39.625,0,0
2015-01-19 02:21:55.273,12.88348,0
2015-01-19 02:22:11.052,0,15.85591
2015-01-19 02:22:26.892,0,0
2015-01-19 02:22:42.765,0,0
2015-01-19 02:22:58.489,15.26249,0
2015-01-19 02:23:14.868,0,0
2015-01-19 02:23:30.807,0,0
2015-01-19 02:23:46.488,230.0361,0
2015-01-19 02:24:02.292,0,0
2015-01-19 02:24:18.552,0,0
2015-01-19 02:24:34.520,11.46036,0
2015-01-19 02:24:50.673,0,0
2015-01-19 02:25:06.687,0,0
2015-01-19 02:25:22.467,16.73056,0
2015-01-19 02:25:38.847,0,0
2015-01-19 02:25:54.696,0,0
2015-01-19 02:26:10.492,0,1758.515
2015-01-19 02:26:26.280,0,0
2015-01-19 02:26:42.230,0,0
2015-01-19 02:26:58.084,0,0
2015-01-19 02:27:14.100,0,0
2015-01-19 02:27:30.054,37.60906,0
2015-01-19 02:27:45.854,0,0
2015-01-19 02:28:02.089,0,0
2015-01-19 02:28:17.872,0,0
2015-01-19 02:28:33.851,0,0
2015-01-19 02:28:49.704,0,0
2015-01-19 02:29:05.484,31.25608,0
2015-01-19 02:29:21.613,0,64.79991
2015-01-19 02:29:38.197,0,0
2015-01-19 02:29:54.447,0,0
2015-01-19 02:30:10.297,0,0
2015-01-19 02:30:26.089,0,0
2015-01-19 02:30:41.938,0,0
2015-01-19 02:30:57.816,0,0
2015-01-19 02:31:13.477,-2.490276,-235.9249
2015-01-19 02:31:29.304,0,0
2015-01-19 02:31:45.127,0,0
2015-01-19 02:32:00.985,11.54008,0
2015-01-19 02:32:16.670,0,1512.891
2015-01-19 02:32:32.857,0,0
2015-01-19 02:32:48.649,0,0
2015-01-19 02:33:04.777,0,0
2015-01-19 02:33:20.472,0,0
2015-01-19 02:33:36.317,0,12.68561
2015-01-19 02:33:52.479,0,0
2015-01-19 02:34:08.293,0,0
2015-01-19 02:34:24.335,0,0
2015-01-19 02:34:40.162,0,0
2015-01-19 02:34:55.863,0,0
2015-01-19 02:35:11.689,0,0
2015-01-19 02:35:28.376,0,0
2015-01-19 02:35:44.278,0,0
2015-01-19 02:36:00.264,0,0
2015-01-19 02:36:16.083,0,0
2015-01-19 02:36:31.912,0,0
2015-01-19 02:36:50.426,0,0
2015-01-19 02:37:06.277,0,0
2015-01-19 02:37:22.057,0,0
2015-01-19 02:37:37.851,0,0
2015-01-19 02:37:53.667,0,0
2015-01-19 02:38:09.478,0,0
2015-01-19 02:38:25.521,0,0
2015-01-19 02:38:41.296,0,0
2015-01-19 02:38:57.072,0,0
2015-01-19 02:39:12.894,0,0
2015-01-19 02:39:28.648,0,0
2015-01-19 02:39:44.483,0,227.3452
2015-01-19 02:40:00.814,0,0
2015-01-19 02:40:16.559,0,0
2015-01-19 02:40:32.714,0,0
2015-01-19 02:40:48.490,0,0
2015-01-19 02:41:04.801,0,0
2015-01-19 02:41:20.495,0,0
2015-01-19 02:41:36.674,0,0
2015-01-19 02:41:52.475,0,0
2015-01-19 02:42:08.296,0,0
2015-01-19 02:42:24.060,0,0
2015-01-19 02:42:40.139,0,0
2015-01-19 02:42:55.851,0,0
2015-01-19 02:43:12.022,0,0
2015-01-19 02:43:27.664,0,0
2015-01-19 02:43:43.503,0,0
2015-01-19 02:43:59.329,0,0
2015-01-19 02:44:15.284,0,0
2015-01-19 02:44:31.345,0,0
2015-01-19 02:44:47.575,0,0
2015-01-19 02:45:03.397,0,0
2015-01-19 02:45:19.239,0,0
2015-01-19 02:45:35.126,0,0
2015-01-19 02:45:51.122,0,0
2015-01-19 02:46:07.154,0,0
2015-01-19 02:46:23.043,0,0
2015-01-19 02:46:40.248,0,285.9546
2015-01-19 02:46:56.100,0,0
2015-01-19 02:47:11.889,0,0
2015-01-19 02:47:28.088,0,0
2015-01-19 02:47:43.873,0,0
2015-01-19 02:47:59.682,0,0
2015-01-19 02:48:15.615,0,0
2015-01-19 02:48:31.441,0,0
2015-01-19 02:48:47.374,0,0
2015-01-19 02:49:03.504,0,0
2015-01-19 02:49:19.348,0,0
2015-01-19 02:49:35.090,0,0
2015-01-19 02:49:51.135,0,0
2015-01-19 02:50:06.914,0,0
2015-01-19 02:50:22.760,0,0
2015-01-19 02:50:39.483,0,0
2015-01-19 02:50:55.346,0,0
2015-01-19 02:51:11.127,1.786992,0
2015-01-19 02:51:26.915,0,0
2015-01-19 02:51:43.141,0,0
2015-01-19 02:51:59.311,0,0
2015-01-19 02:52:15.222,0,0
2015-01-19 02:52:30.903,0,0
2015-01-19 02:52:47.283,0,0
2015-01-19 02:53:05.475,0,0
2015-01-19 02:53:21.472,0,0
2015-01-19 02:53:37.640,0,0
2015-01-19 02:53:53.595,0,0
2015-01-19 02:54:09.544,0,0
2015-01-19 02:54:25.416,0,0
2015-01-19 02:54:42.253,0,0
2015-01-19 02:54:58.296,0,0
2015-01-19 02:55:14.343,0,0
2015-01-19 02:55:30.169,0,0
2015-01-19 02:55:46.055,0,0
2015-01-19 02:56:02.136,0,0
2015-01-19 02:56:23.188,0,0
2015-01-19 02:56:39.452,0,0
2015-01-19 02:56:55.501,0,0
2015-01-19 02:57:19.417,0,0
2015-01-19 02:57:35.508,0,0
2015-01-19 02:57:51.576,0,0
2015-01-19 02:58:07.336,0,0
2015-01-19 02:58:23.259,0,0
2015-01-19 02:58:39.073,0,0
2015-01-19 02:58:55.162,0,0
2015-01-19 02:59:11.233,0,0
2015-01-19 02:59:27.448,0,0
2015-01-19 02:59:43.464,0,0
2015-01-19 03:00:04.537,0,0
2015-01-19 03:00:22.316,0,0
2015-01-19 03:00:38.437,0,0
2015-01-19 03:00:54.708,0,0
2015-01-19 03:01:10.523,0,0
2015-01-19 03:01:26.988,0,0
2015-01-19 03:01:42.754,0,0
2015-01-19 03:01:58.705,6.620172,810.1812
2015-01-19 03:02:14.808,0,0
2015-01-19 03:02:30.459,0,0
2015-01-19 03:02:46.813,0,0
2015-01-19 03:03:02.475,0,0
2015-01-19 03:03:18.324,0,0
2015-01-19 03:03:34.092,0,0
2015-01-19 03:03:50.100,0,0
2015-01-19 03:04:07.516,0,0
2015-01-19 03:04:23.258,0,0
2015-01-19 03:04:41.508,0,0
2015-01-19 03:04:58.199,0,0
2015-01-19 03:05:13.878,0,0
2015-01-19 03:05:29.791,0,0
