date,New England Patriots,Seattle Seahawks
2015-02-02 01:53:52.029,1253.914,35290.32
2015-02-02 01:54:08.456,61.18052,41774.14
2015-02-02 01:54:24.686,2380.309,112635.9
2015-02-02 01:54:40.581,5744.034,90313.44
2015-02-02 01:54:56.494,11626.21,143792.3
2015-02-02 01:55:12.383,6363.512,47977.68
2015-02-02 01:55:28.619,7555.233,33359.34
2015-02-02 01:55:44.544,1632.244,40178.76
2015-02-02 01:56:00.704,1703.135,12790.78
2015-02-02 01:56:16.703,5864.572,31702.74
2015-02-02 01:56:32.494,2291.806,106004.7
2015-02-02 01:56:48.949,2806.387,52303.17
2015-02-02 01:57:04.869,452.2642,21942.31
2015-02-02 01:57:20.768,2820.738,31612.26
2015-02-02 01:57:36.498,4712.078,67792.63
2015-02-02 01:57:52.470,3921.451,50582.9
2015-02-02 01:58:09.026,891.8417,19587.54
2015-02-02 01:58:25.332,6002.907,33116.66
2015-02-02 01:58:41.746,1061.662,86398.56
2015-02-02 01:58:57.703,2525.737,30618.36
2015-02-02 01:59:13.597,8905.024,7307.161
2015-02-02 01:59:30.140,1572.702,144545.2
2015-02-02 01:59:46.064,1960.746,6646.181
2015-02-02 02:00:02.015,1501.255,12692.83
2015-02-02 02:00:18.104,2776.811,25285.59
2015-02-02 02:00:34.103,1479.372,33236.47
2015-02-02 02:00:50.602,3884.552,59946.39
2015-02-02 02:01:06.743,9709.502,38385.54
2015-02-02 02:01:22.651,756.2213,47116.35
2015-02-02 02:01:38.442,725.9661,13255.36
2015-02-02 02:01:54.515,1953.164,50170.41
2015-02-02 02:02:10.522,1516.839,1134.106
2015-02-02 02:02:26.803,976.6208,59651.48
2015-02-02 02:02:44.209,804.0411,16213.19
2015-02-02 02:03:00.228,385.2787,7651.487
2015-02-02 02:03:16.332,1264.361,14294.37
2015-02-02 02:03:33.166,416.4235,28688.39
2015-02-02 02:03:49.226,4312.707,27731.49
2015-02-02 02:04:05.223,88.81852,36845.88
2015-02-02 02:04:21.382,699.0352,25346.24
2015-02-02 02:04:37.531,3246.538,93331.97
2015-02-02 02:04:53.340,3795.154,126492.9
2015-02-02 02:05:09.491,2481.752,26873.89
2015-02-02 02:05:25.338,2064.787,9283.325
2015-02-02 02:05:41.354,489.1736,14570.24
2015-02-02 02:05:57.097,2115.314,33724.82
2015-02-02 02:06:13.354,248.5461,52284.52
2015-02-02 02:06:29.063,678.1425,117984.7
2015-02-02 02:06:44.923,1303.095,7655.294
2015-02-02 02:07:00.768,42.59973,58922.24
2015-02-02 02:07:16.570,470.404,13762.42
2015-02-02 02:07:32.495,77.7676,3435.564
2015-02-02 02:07:48.972,935.5914,16669.46
2015-02-02 02:08:04.823,910.0294,30501.26
2015-02-02 02:08:21.092,297.3884,20095.77
2015-02-02 02:08:37.382,437.6525,66618.9
2015-02-02 02:08:53.283,1642.754,1593.664
2015-02-02 02:09:09.600,2437.8,33417.73
2015-02-02 02:09:25.748,8503.663,72272.79
2015-02-02 02:09:41.806,2364.749,13882.93
2015-02-02 02:09:57.838,1024.243,22585.93
2015-02-02 02:10:14.004,726.6336,15690.84
2015-02-02 02:10:30.635,53.89788,4645.139
2015-02-02 02:10:46.700,929.1661,61690.34
2015-02-02 02:11:02.594,1220.022,120612.1
2015-02-02 02:11:18.706,2979.01,14633.77
2015-02-02 02:11:34.738,504.8128,145504.3
2015-02-02 02:11:51.489,614.4542,23303.99
2015-02-02 02:12:07.691,1512.587,6336.659
2015-02-02 02:12:23.631,182.1784,58922.85
2015-02-02 02:12:40.259,5491.108,51462
2015-02-02 02:12:56.312,6696.361,6936.064
2015-02-02 02:13:12.128,3847.504,11383.3
2015-02-02 02:13:29.144,497.1017,1210.033
2015-02-02 02:13:45.202,1705.855,2229.549
2015-02-02 02:14:18.262,884.5537,45152.02
2015-02-02 02:14:34.032,563.6436,37348.59
2015-02-02 02:14:49.956,18.83966,178703.5
2015-02-02 02:15:05.808,1162.364,6986.862
2015-02-02 02:15:21.656,265.6979,20607.3
2015-02-02 02:15:37.570,482.3928,55467.14
2015-02-02 02:15:53.531,504.8166,192865.1
2015-02-02 02:16:09.335,560.6732,35694.89
2015-02-02 02:16:25.172,461.3899,14146.65
2015-02-02 02:16:40.955,597.3108,24138.65
2015-02-02 02:16:56.696,195.7751,21830.02
2015-02-02 02:17:12.455,31.25766,32962.56
2015-02-02 02:17:28.628,643.0385,8547.555
2015-02-02 02:17:45.107,0,18552.94
2015-02-02 02:18:01.212,2025.786,7306.257
2015-02-02 02:18:17.423,663.4437,2240.46
2015-02-02 02:18:38.530,2627.124,11213.99
2015-02-02 02:18:54.479,1379.741,961.9363
2015-02-02 02:19:10.379,1009.289,404.1308
2015-02-02 02:19:26.076,1035.574,3254.033
2015-02-02 02:19:41.844,1163.489,15651.56
2015-02-02 02:19:57.783,90.1983,88528.84
2015-02-02 02:20:13.886,4526.572,1192.748
2015-02-02 02:20:29.754,3180.966,1046.344
2015-02-02 02:20:45.522,287.5603,15284.99
2015-02-02 02:21:01.313,1421.026,22254.36
2015-02-02 02:21:17.448,1395.25,29888.57
2015-02-02 02:21:33.455,734.2654,10120.7
2015-02-02 02:21:50.168,76.86046,3668.409
2015-02-02 02:22:05.951,900.8488,14552.53
2015-02-02 02:22:21.640,2034.289,14221.89
2015-02-02 02:22:37.602,1523.558,47744.47
2015-02-02 02:22:53.576,247.747,3352.998
2015-02-02 02:23:09.610,14.03265,42770.04
2015-02-02 02:23:25.524,1454.675,49228.78
2015-02-02 02:23:41.302,476.905,4590.244
2015-02-02 02:23:57.348,1027.697,12795.89
2015-02-02 02:24:13.186,152.0673,12053.7
2015-02-02 02:24:28.850,447.7717,11897.32
2015-02-02 02:24:44.676,0,4763.936
2015-02-02 02:25:00.548,242.5084,54412.38
2015-02-02 02:25:16.262,354.1346,4910.349
2015-02-02 02:25:32.076,142.3208,7606.974
2015-02-02 02:25:47.890,435.4995,4303.512
2015-02-02 02:26:03.659,1093.562,21441.14
2015-02-02 02:26:19.449,947.6837,21974.55
2015-02-02 02:26:35.530,5558.451,11281.33
2015-02-02 02:26:51.254,71.54759,9530.598
2015-02-02 02:27:07.116,1820.383,24616.29
2015-02-02 02:27:22.851,3395.479,9121.838
2015-02-02 02:27:38.714,610.9088,5074.34
2015-02-02 02:27:55.226,1723.673,10616.09
2015-02-02 02:28:11.084,1756.657,21609.4
2015-02-02 02:28:26.828,1002.4,15606.76
2015-02-02 02:28:43.403,1224.969,42786.46
2015-02-02 02:28:59.267,7005.367,19877.14
2015-02-02 02:29:15.034,511.5226,30092.58
2015-02-02 02:29:31.089,643.3749,36576.81
2015-02-02 02:29:47.015,1612.619,19376.1
2015-02-02 02:30:02.808,1661.078,20241.92
2015-02-02 02:30:18.656,2089.453,124305.8
2015-02-02 02:30:34.474,29460.69,20702.82
2015-02-02 02:30:50.434,387.4566,18148.28
2015-02-02 02:31:06.252,3810.294,42676.85
2015-02-02 02:31:22.044,2999.983,9918.6
2015-02-02 02:31:37.814,860.6979,21919.37
2015-02-02 02:31:53.580,955.917,78374.54
2015-02-02 02:32:09.243,1281.548,94396.49
2015-02-02 02:32:25.030,1276.523,16653.66
2015-02-02 02:32:40.832,213.0122,1449.128
2015-02-02 02:32:56.928,2065.008,38010.5
2015-02-02 02:33:12.611,750.0469,23045.17
2015-02-02 02:33:28.582,190.203,3086.075
2015-02-02 02:33:45.539,322.3128,22460.84
2015-02-02 02:34:02.135,37.34543,6801.496
2015-02-02 02:34:17.783,0,12173.58
2015-02-02 02:34:41.304,961.2514,11368.01
2015-02-02 02:34:57.362,854.8239,19442.78
2015-02-02 02:35:13.019,893.2529,7189.825
2015-02-02 02:35:28.980,2847.19,25593.21
2015-02-02 02:35:45.048,1727.381,3184.826
2015-02-02 02:36:00.804,271.5478,8794.516
2015-02-02 02:36:16.727,12391.83,25710.09
2015-02-02 02:36:32.792,11829.67,34462.8
2015-02-02 02:36:48.678,10645.86,12354.2
2015-02-02 02:37:04.931,893.2537,6593.878
2015-02-02 02:37:20.697,13898.52,12882.32
2015-02-02 02:37:36.490,3981.409,8134.354
2015-02-02 02:37:52.544,4530.929,13434.21
2015-02-02 02:38:08.327,3162.079,37369.97
2015-02-02 02:38:24.295,872.5327,11877.07
2015-02-02 02:38:40.476,654.8609,13271.46
2015-02-02 02:38:56.254,687.2553,11360.87
2015-02-02 02:39:12.227,1021.52,10700.32
2015-02-02 02:39:28.428,3871.509,9706.918
2015-02-02 02:39:45.011,11253.33,5751.997
2015-02-02 02:40:00.875,5491.411,12413.76
2015-02-02 02:40:16.632,65775.75,22902.76
2015-02-02 02:40:32.446,53376.18,12414.9
2015-02-02 02:40:48.311,13558.98,40048.77
2015-02-02 02:41:04.368,10195.51,37023.72
2015-02-02 02:41:20.192,2174.704,19006.28
2015-02-02 02:41:36.083,4689.448,6597.623
2015-02-02 02:41:51.948,9817.6,4666.254
2015-02-02 02:42:08.087,11051.99,574.6258
2015-02-02 02:42:24.376,48886.2,13526.11
2015-02-02 02:42:40.019,32701.18,7458.49
2015-02-02 02:42:55.860,24155.13,1271.715
2015-02-02 02:43:12.467,16441.45,4147.603
2015-02-02 02:43:28.247,108681.3,49082.57
2015-02-02 02:43:44.863,116072.1,28939.11
2015-02-02 02:44:00.656,38313.41,14434.05
2015-02-02 02:44:16.449,40796.91,6620.085
2015-02-02 02:44:32.350,64770.26,3440.499
2015-02-02 02:44:48.131,51269.58,1950.949
2015-02-02 02:45:04.056,36140.65,861.5054
2015-02-02 02:45:20.001,68666.7,1968.998
2015-02-02 02:45:35.999,142001.8,3214.487
2015-02-02 02:45:51.863,75736.22,2498.665
2015-02-02 02:46:07.773,77038.85,2083.661
2015-02-02 02:46:23.515,12786.34,1022.383
2015-02-02 02:46:39.406,12766.93,197.6184
2015-02-02 02:46:55.726,10299.93,1676.902
2015-02-02 02:47:11.566,54907.73,3090.399
2015-02-02 02:47:27.227,42743.61,4400.865
2015-02-02 02:47:43.764,60756.73,1243.792
2015-02-02 02:47:59.734,67538.92,1452.627
2015-02-02 02:48:16.591,103089.6,7582.734
2015-02-02 02:48:32.586,119706.4,10233.58
2015-02-02 02:48:48.548,363051.6,8420.954
2015-02-02 02:49:04.607,144273.6,10381.56
2015-02-02 02:49:20.514,46046.84,6958.038
2015-02-02 02:49:36.729,80510.99,13857.28
2015-02-02 02:49:52.571,20527,7221.728
2015-02-02 02:50:08.328,99197.39,3178.928
2015-02-02 02:50:24.083,215778.6,6825.72
2015-02-02 02:50:39.858,106042.7,21536.72
2015-02-02 02:50:55.740,65651.7,62.33692
2015-02-02 02:51:11.974,84052.79,16489.35
2015-02-02 02:51:27.718,28465.55,13208.99
2015-02-02 02:51:44.254,15900.15,4984.002
2015-02-02 02:52:00.146,20840,3648.457
2015-02-02 02:52:16.102,103034.5,4492.747
2015-02-02 02:52:32.061,38171.94,3249.648
2015-02-02 02:52:48.035,139232.7,5949.745
2015-02-02 02:53:03.851,80775.4,9369.171
2015-02-02 02:53:20.014,41233.59,1524.391
2015-02-02 02:53:35.851,89859.32,4492.077
2015-02-02 02:53:51.637,114253.1,30085.51
2015-02-02 02:54:07.510,24834.63,1353.776
2015-02-02 02:54:23.925,59707.06,464.3815
2015-02-02 02:54:39.851,26456.88,3030.203
2015-02-02 02:54:55.858,37822.29,11868.45
2015-02-02 02:55:29.341,17945.54,4793.864
2015-02-02 02:55:45.179,15132.05,4183.604
2015-02-02 02:56:03.141,23112.94,205.73
2015-02-02 02:56:24.246,68041.77,15155.69
2015-02-02 02:56:40.318,202185.8,7595.034
2015-02-02 02:56:56.153,31524.78,16009.44
2015-02-02 02:57:11.789,7398.23,35426.53
2015-02-02 02:57:27.969,145.179,6448.694
2015-02-02 02:57:44.193,1891.738,38599.31
2015-02-02 02:57:59.986,5542.463,91521.93
2015-02-02 02:58:15.690,5477.837,68937.01
2015-02-02 02:58:31.475,4791.121,113658.3
2015-02-02 02:58:47.265,2988.88,232194
2015-02-02 02:59:03.505,1672.207,61266.2
2015-02-02 02:59:19.342,889.9817,6915.391
2015-02-02 02:59:35.141,1466.317,71566.47
2015-02-02 02:59:50.841,104805.6,25191.87
2015-02-02 03:00:06.634,233375.4,3605.27
2015-02-02 03:00:22.530,211465.3,127.7327
2015-02-02 03:00:38.194,161123.5,-2113.732
2015-02-02 03:00:54.624,209000.5,508.7745
2015-02-02 03:01:10.615,63627.87,312.0652
2015-02-02 03:01:26.658,78257.53,0.9723435
2015-02-02 03:01:42.426,20218.06,15.22055
2015-02-02 03:01:58.415,41796.3,15.91172
2015-02-02 03:02:14.935,245332.8,85.059
2015-02-02 03:02:31.283,271783.7,37.61864
2015-02-02 03:02:47.038,182856.2,362.5477
2015-02-02 03:03:02.806,192611.4,109.665
2015-02-02 03:03:18.614,64756.95,945.8041
2015-02-02 03:03:34.682,14276.35,183.5744
2015-02-02 03:03:50.513,84028.05,836.0342
2015-02-02 03:04:06.166,0,15.33195
2015-02-02 03:04:21.889,163.2544,61.32534
2015-02-02 03:04:37.922,240.3965,101.3003
2015-02-02 03:04:53.654,474.1686,47.59993
2015-02-02 03:05:09.416,4651.186,142.5565
2015-02-02 03:05:25.519,0,737.7186
2015-02-02 03:05:41.324,0,155.5404
2015-02-02 03:05:57.192,12074.06,78.04253
2015-02-02 03:06:13.104,95.85343,44.26905
2015-02-02 03:06:28.870,8.181803,11.60674
2015-02-02 03:06:45.068,220.2968,183.4387
