date,Boston,New Orleans
2015-01-13 02:43:31.007,60.63924,38.75969
2015-01-13 02:43:47.505,62.394,37.73924
2015-01-13 02:44:03.556,62.74649,37.73924
2015-01-13 02:44:19.224,61.15066,37.73924
2015-01-13 02:44:34.987,62.1118,37.87879
2015-01-13 02:44:54.624,67.98095,34.24658
2015-01-13 02:45:10.443,63.29114,34.24658
2015-01-13 02:45:26.270,63.07158,34.24658
2015-01-13 02:45:42.047,60.86475,34.24658
2015-01-13 02:45:57.828,60.86475,34.24658
2015-01-13 02:46:13.639,59.88024,34.24658
2015-01-13 02:46:29.464,64.53141,36.84027
2015-01-13 02:46:45.220,64.93506,36.84027
2015-01-13 02:47:01.021,64.93506,36.84027
2015-01-13 02:47:16.876,95.03468,36.84027
2015-01-13 02:47:32.595,95.03468,36.84027
2015-01-13 02:47:48.421,82.21374,36.84027
2015-01-13 02:48:04.232,80.92024,19.60784
2015-01-13 02:48:19.996,82.73579,19.60784
2015-01-13 02:48:35.813,82.64207,16.98514
2015-01-13 02:48:52.081,83.33333,16.98514
2015-01-13 02:49:07.841,85.65937,16.98514
2015-01-13 02:49:23.725,80.09518,16.98514
2015-01-13 02:49:41.795,72.82221,25
2015-01-13 02:50:00.624,73.86806,25
2015-01-13 02:50:16.465,71.75892,25
2015-01-13 02:50:32.704,69.86785,30.19392
2015-01-13 02:50:48.433,69.91363,31.25
2015-01-13 02:51:04.224,67.67624,32.43546
2015-01-13 02:51:20.018,82.89914,29.53357
2015-01-13 02:51:36.232,96.46693,29.53357
2015-01-13 02:51:51.998,98.00043,1.818182
2015-01-13 02:52:07.969,97.90146,1.818182
2015-01-13 02:52:23.646,98.06193,1.818182
2015-01-13 02:52:39.397,98.44565,1.818182
2015-01-13 02:52:56.341,98.03922,1.818182
2015-01-13 02:53:12.050,98.60749,1.818182
2015-01-13 02:53:28.033,98.99706,1.818182
2015-01-13 02:53:43.806,98.79725,1.818182
2015-01-13 02:54:00.004,98.79725,0.1
2015-01-13 02:54:15.870,98.79725,0.1
2015-01-13 02:54:32.115,98.79725,0.1
2015-01-13 02:54:48.073,98.79725,0.1
2015-01-13 02:55:07.755,98.79725,0.1
2015-01-13 02:55:23.407,98.79725,0.1
