date,Denver Broncos,Indianapolis Colts
2015-01-11 23:59:36.726,27.11365,71.5369
2015-01-11 23:59:52.381,34.01361,64.38286
2015-01-12 00:00:08.055,34.01361,64.50215
2015-01-12 00:00:23.793,33.98567,65.91359
2015-01-12 00:00:39.673,23.05824,70.11818
2015-01-12 00:00:55.427,31.25,69.40408
2015-01-12 00:01:11.202,30.86725,69.99387
2015-01-12 00:01:27.566,25.99449,72.65141
2015-01-12 00:01:47.415,25.99449,72.37918
2015-01-12 00:02:03.207,29.85075,70.40535
2015-01-12 00:02:19.022,32.02517,69.61502
2015-01-12 00:02:35.450,39.37008,63.4638
2015-01-12 00:02:51.336,39.37008,62.44968
2015-01-12 00:03:07.264,37.4097,62.46047
2015-01-12 00:03:23.224,37.5,63.36098
2015-01-12 00:03:39.483,37.44416,62.85966
2015-01-12 00:03:55.214,37.06753,62.91353
